chromosome	coordinate	coverage
ENA|K03455|K03455.1	2208	6943
ENA|K03455|K03455.1	2209	6966
ENA|K03455|K03455.1	2210	6904
ENA|K03455|K03455.1	2211	6913
ENA|K03455|K03455.1	2212	6918
ENA|K03455|K03455.1	2213	6870
ENA|K03455|K03455.1	2214	6883
ENA|K03455|K03455.1	2215	6898
ENA|K03455|K03455.1	2216	6898
ENA|K03455|K03455.1	2217	6914
ENA|K03455|K03455.1	2218	6919
ENA|K03455|K03455.1	2219	6927
ENA|K03455|K03455.1	2220	6904
ENA|K03455|K03455.1	2221	6908
ENA|K03455|K03455.1	2222	6729
ENA|K03455|K03455.1	2223	6719
ENA|K03455|K03455.1	2224	6757
ENA|K03455|K03455.1	2225	6757
ENA|K03455|K03455.1	2226	6854
ENA|K03455|K03455.1	2227	6916
ENA|K03455|K03455.1	2228	6920
ENA|K03455|K03455.1	2229	6919
ENA|K03455|K03455.1	2230	6891
ENA|K03455|K03455.1	2231	6944
ENA|K03455|K03455.1	2232	6946
ENA|K03455|K03455.1	2233	6947
ENA|K03455|K03455.1	2234	6936
ENA|K03455|K03455.1	2235	6943
ENA|K03455|K03455.1	2236	6921
ENA|K03455|K03455.1	2237	6933
ENA|K03455|K03455.1	2238	6977
ENA|K03455|K03455.1	2239	6966
ENA|K03455|K03455.1	2240	6973
ENA|K03455|K03455.1	2241	6945
ENA|K03455|K03455.1	2242	6663
ENA|K03455|K03455.1	2243	6977
ENA|K03455|K03455.1	2244	6993
ENA|K03455|K03455.1	2245	7005
ENA|K03455|K03455.1	2246	7024
ENA|K03455|K03455.1	2247	6966
ENA|K03455|K03455.1	2248	7039
ENA|K03455|K03455.1	2249	7015
ENA|K03455|K03455.1	2250	6968
ENA|K03455|K03455.1	2251	7030
ENA|K03455|K03455.1	2252	6994
ENA|K03455|K03455.1	2253	7022
ENA|K03455|K03455.1	2254	7009
ENA|K03455|K03455.1	2255	7023
ENA|K03455|K03455.1	2256	7038
ENA|K03455|K03455.1	2257	7031
ENA|K03455|K03455.1	2258	7066
ENA|K03455|K03455.1	2259	7058
ENA|K03455|K03455.1	2260	7065
ENA|K03455|K03455.1	2261	7053
ENA|K03455|K03455.1	2262	7041
ENA|K03455|K03455.1	2263	7074
ENA|K03455|K03455.1	2264	7085
ENA|K03455|K03455.1	2265	7065
ENA|K03455|K03455.1	2266	7050
ENA|K03455|K03455.1	2267	7071
ENA|K03455|K03455.1	2268	7073
ENA|K03455|K03455.1	2269	7098
ENA|K03455|K03455.1	2270	7106
ENA|K03455|K03455.1	2271	7105
ENA|K03455|K03455.1	2272	6994
ENA|K03455|K03455.1	2273	6977
ENA|K03455|K03455.1	2274	6961
ENA|K03455|K03455.1	2275	6955
ENA|K03455|K03455.1	2276	7007
ENA|K03455|K03455.1	2277	6967
ENA|K03455|K03455.1	2278	6860
ENA|K03455|K03455.1	2279	6908
ENA|K03455|K03455.1	2280	6950
ENA|K03455|K03455.1	2281	6988
ENA|K03455|K03455.1	2282	7048
ENA|K03455|K03455.1	2283	7020
ENA|K03455|K03455.1	2284	7056
ENA|K03455|K03455.1	2285	7052
ENA|K03455|K03455.1	2286	7040
ENA|K03455|K03455.1	2287	7048
ENA|K03455|K03455.1	2288	7053
ENA|K03455|K03455.1	2289	7066
ENA|K03455|K03455.1	2290	7069
ENA|K03455|K03455.1	2291	7049
ENA|K03455|K03455.1	2292	7081
ENA|K03455|K03455.1	2293	7031
ENA|K03455|K03455.1	2294	6841
ENA|K03455|K03455.1	2295	6833
ENA|K03455|K03455.1	2296	6935
ENA|K03455|K03455.1	2297	6808
ENA|K03455|K03455.1	2298	6807
ENA|K03455|K03455.1	2299	6777
ENA|K03455|K03455.1	2300	6737
ENA|K03455|K03455.1	2301	6727
ENA|K03455|K03455.1	2302	6901
ENA|K03455|K03455.1	2303	6925
ENA|K03455|K03455.1	2304	6940
ENA|K03455|K03455.1	2305	6974
ENA|K03455|K03455.1	2306	7018
ENA|K03455|K03455.1	2307	6989
ENA|K03455|K03455.1	2308	6989
ENA|K03455|K03455.1	2309	7043
ENA|K03455|K03455.1	2310	7031
ENA|K03455|K03455.1	2311	6999
ENA|K03455|K03455.1	2312	7025
ENA|K03455|K03455.1	2313	7016
ENA|K03455|K03455.1	2314	7012
ENA|K03455|K03455.1	2315	6936
ENA|K03455|K03455.1	2316	7045
ENA|K03455|K03455.1	2317	7005
ENA|K03455|K03455.1	2318	7014
ENA|K03455|K03455.1	2319	7054
ENA|K03455|K03455.1	2320	7046
ENA|K03455|K03455.1	2321	7054
ENA|K03455|K03455.1	2322	7045
ENA|K03455|K03455.1	2323	7048
ENA|K03455|K03455.1	2324	7042
ENA|K03455|K03455.1	2325	7008
ENA|K03455|K03455.1	2326	7041
ENA|K03455|K03455.1	2327	7069
ENA|K03455|K03455.1	2328	6895
ENA|K03455|K03455.1	2329	6951
ENA|K03455|K03455.1	2330	6889
ENA|K03455|K03455.1	2331	7073
ENA|K03455|K03455.1	2332	7077
ENA|K03455|K03455.1	2333	7020
ENA|K03455|K03455.1	2334	7075
ENA|K03455|K03455.1	2335	7035
ENA|K03455|K03455.1	2336	7069
ENA|K03455|K03455.1	2337	7085
ENA|K03455|K03455.1	2338	7076
ENA|K03455|K03455.1	2339	7086
ENA|K03455|K03455.1	2340	7049
ENA|K03455|K03455.1	2341	7070
ENA|K03455|K03455.1	2342	7067
ENA|K03455|K03455.1	2343	7060
ENA|K03455|K03455.1	2344	7069
ENA|K03455|K03455.1	2345	6999
ENA|K03455|K03455.1	2346	7109
ENA|K03455|K03455.1	2347	7053
ENA|K03455|K03455.1	2348	7102
ENA|K03455|K03455.1	2349	7113
ENA|K03455|K03455.1	2350	7073
ENA|K03455|K03455.1	2351	7078
ENA|K03455|K03455.1	2352	7129
ENA|K03455|K03455.1	2353	7092
ENA|K03455|K03455.1	2354	7094
ENA|K03455|K03455.1	2355	6988
ENA|K03455|K03455.1	2356	6936
ENA|K03455|K03455.1	2357	6717
ENA|K03455|K03455.1	2358	6848
ENA|K03455|K03455.1	2359	6989
ENA|K03455|K03455.1	2360	7000
ENA|K03455|K03455.1	2361	6948
ENA|K03455|K03455.1	2362	6915
ENA|K03455|K03455.1	2363	7013
ENA|K03455|K03455.1	2364	6989
ENA|K03455|K03455.1	2365	7002
ENA|K03455|K03455.1	2366	7017
ENA|K03455|K03455.1	2367	7010
ENA|K03455|K03455.1	2368	7003
ENA|K03455|K03455.1	2369	7006
ENA|K03455|K03455.1	2370	7019
ENA|K03455|K03455.1	2371	7014
ENA|K03455|K03455.1	2372	7016
ENA|K03455|K03455.1	2373	6995
ENA|K03455|K03455.1	2374	7016
ENA|K03455|K03455.1	2375	7009
ENA|K03455|K03455.1	2376	6997
ENA|K03455|K03455.1	2377	7000
ENA|K03455|K03455.1	2378	6982
ENA|K03455|K03455.1	2379	6984
ENA|K03455|K03455.1	2380	6992
ENA|K03455|K03455.1	2381	6994
ENA|K03455|K03455.1	2382	6977
ENA|K03455|K03455.1	2383	6973
ENA|K03455|K03455.1	2384	6998
ENA|K03455|K03455.1	2385	6976
ENA|K03455|K03455.1	2386	7007
ENA|K03455|K03455.1	2387	6999
ENA|K03455|K03455.1	2388	6995
ENA|K03455|K03455.1	2389	7002
ENA|K03455|K03455.1	2390	6959
ENA|K03455|K03455.1	2391	6942
ENA|K03455|K03455.1	2392	6936
ENA|K03455|K03455.1	2393	6940
ENA|K03455|K03455.1	2394	6957
ENA|K03455|K03455.1	2395	6961
ENA|K03455|K03455.1	2396	6989
ENA|K03455|K03455.1	2397	6990
ENA|K03455|K03455.1	2398	6958
ENA|K03455|K03455.1	2399	6846
ENA|K03455|K03455.1	2400	6981
ENA|K03455|K03455.1	2401	6993
ENA|K03455|K03455.1	2402	6988
ENA|K03455|K03455.1	2403	6990
ENA|K03455|K03455.1	2404	6980
ENA|K03455|K03455.1	2405	6966
ENA|K03455|K03455.1	2406	6994
ENA|K03455|K03455.1	2407	6968
ENA|K03455|K03455.1	2408	6944
ENA|K03455|K03455.1	2409	6947
ENA|K03455|K03455.1	2410	6996
ENA|K03455|K03455.1	2411	6958
ENA|K03455|K03455.1	2412	6965
ENA|K03455|K03455.1	2413	6951
ENA|K03455|K03455.1	2414	6901
ENA|K03455|K03455.1	2415	6973
ENA|K03455|K03455.1	2416	6989
ENA|K03455|K03455.1	2417	6990
ENA|K03455|K03455.1	2418	6969
ENA|K03455|K03455.1	2419	6970
ENA|K03455|K03455.1	2420	6975
ENA|K03455|K03455.1	2421	6985
ENA|K03455|K03455.1	2422	6991
ENA|K03455|K03455.1	2423	6907
ENA|K03455|K03455.1	2424	6945
ENA|K03455|K03455.1	2425	6740
ENA|K03455|K03455.1	2426	7031
ENA|K03455|K03455.1	2427	7006
ENA|K03455|K03455.1	2428	7040
ENA|K03455|K03455.1	2429	7041
ENA|K03455|K03455.1	2430	7027
ENA|K03455|K03455.1	2431	6973
ENA|K03455|K03455.1	2432	6987
ENA|K03455|K03455.1	2433	6997
ENA|K03455|K03455.1	2434	6884
ENA|K03455|K03455.1	2435	7034
ENA|K03455|K03455.1	2436	6953
ENA|K03455|K03455.1	2437	7008
ENA|K03455|K03455.1	2438	7048
ENA|K03455|K03455.1	2439	6706
ENA|K03455|K03455.1	2440	6755
ENA|K03455|K03455.1	2441	7103
ENA|K03455|K03455.1	2442	7104
ENA|K03455|K03455.1	2443	7112
ENA|K03455|K03455.1	2444	6985
ENA|K03455|K03455.1	2445	7107
ENA|K03455|K03455.1	2446	7095
ENA|K03455|K03455.1	2447	7137
ENA|K03455|K03455.1	2448	7123
ENA|K03455|K03455.1	2449	7119
ENA|K03455|K03455.1	2450	7128
ENA|K03455|K03455.1	2451	7015
ENA|K03455|K03455.1	2452	7187
ENA|K03455|K03455.1	2453	7113
ENA|K03455|K03455.1	2454	7110
ENA|K03455|K03455.1	2455	7144
ENA|K03455|K03455.1	2456	7139
ENA|K03455|K03455.1	2457	7182
ENA|K03455|K03455.1	2458	7136
ENA|K03455|K03455.1	2459	7155
ENA|K03455|K03455.1	2460	7168
ENA|K03455|K03455.1	2461	7215
ENA|K03455|K03455.1	2462	7206
ENA|K03455|K03455.1	2463	7211
ENA|K03455|K03455.1	2464	7178
ENA|K03455|K03455.1	2465	7134
ENA|K03455|K03455.1	2466	7182
ENA|K03455|K03455.1	2467	7198
ENA|K03455|K03455.1	2468	7202
ENA|K03455|K03455.1	2469	7211
ENA|K03455|K03455.1	2470	7207
ENA|K03455|K03455.1	2471	7113
ENA|K03455|K03455.1	2472	6734
ENA|K03455|K03455.1	2473	6826
ENA|K03455|K03455.1	2474	6801
ENA|K03455|K03455.1	2475	7308
ENA|K03455|K03455.1	2476	7302
ENA|K03455|K03455.1	2477	7286
ENA|K03455|K03455.1	2478	7269
ENA|K03455|K03455.1	2479	7304
ENA|K03455|K03455.1	2480	7335
ENA|K03455|K03455.1	2481	7344
ENA|K03455|K03455.1	2482	7322
ENA|K03455|K03455.1	2483	7259
ENA|K03455|K03455.1	2484	7242
ENA|K03455|K03455.1	2485	7373
ENA|K03455|K03455.1	2486	7402
ENA|K03455|K03455.1	2487	7414
ENA|K03455|K03455.1	2488	7333
ENA|K03455|K03455.1	2489	7333
ENA|K03455|K03455.1	2490	7422
ENA|K03455|K03455.1	2491	7422
ENA|K03455|K03455.1	2492	7429
ENA|K03455|K03455.1	2493	7287
ENA|K03455|K03455.1	2494	7125
ENA|K03455|K03455.1	2495	7158
ENA|K03455|K03455.1	2496	7246
ENA|K03455|K03455.1	2497	7244
ENA|K03455|K03455.1	2498	7312
ENA|K03455|K03455.1	2499	7325
ENA|K03455|K03455.1	2500	7415
ENA|K03455|K03455.1	2501	7390
ENA|K03455|K03455.1	2502	7360
ENA|K03455|K03455.1	2503	7406
ENA|K03455|K03455.1	2504	7377
ENA|K03455|K03455.1	2505	7393
ENA|K03455|K03455.1	2506	7390
ENA|K03455|K03455.1	2507	7380
ENA|K03455|K03455.1	2508	7394
ENA|K03455|K03455.1	2509	7383
ENA|K03455|K03455.1	2510	7395
ENA|K03455|K03455.1	2511	7392
ENA|K03455|K03455.1	2512	7396
ENA|K03455|K03455.1	2513	7369
ENA|K03455|K03455.1	2514	7379
ENA|K03455|K03455.1	2515	7394
ENA|K03455|K03455.1	2516	7386
ENA|K03455|K03455.1	2517	7372
ENA|K03455|K03455.1	2518	7345
ENA|K03455|K03455.1	2519	7395
ENA|K03455|K03455.1	2520	7394
ENA|K03455|K03455.1	2521	7391
ENA|K03455|K03455.1	2522	7398
ENA|K03455|K03455.1	2523	7385
ENA|K03455|K03455.1	2524	7393
ENA|K03455|K03455.1	2525	7381
ENA|K03455|K03455.1	2526	7384
ENA|K03455|K03455.1	2527	7368
ENA|K03455|K03455.1	2528	7378
ENA|K03455|K03455.1	2529	7395
ENA|K03455|K03455.1	2530	7370
ENA|K03455|K03455.1	2531	7346
ENA|K03455|K03455.1	2532	7391
ENA|K03455|K03455.1	2533	7358
ENA|K03455|K03455.1	2534	7384
ENA|K03455|K03455.1	2535	7373
ENA|K03455|K03455.1	2536	7373
ENA|K03455|K03455.1	2537	7364
ENA|K03455|K03455.1	2538	7392
ENA|K03455|K03455.1	2539	7381
ENA|K03455|K03455.1	2540	7361
ENA|K03455|K03455.1	2541	7373
ENA|K03455|K03455.1	2542	7346
ENA|K03455|K03455.1	2543	7372
ENA|K03455|K03455.1	2544	7378
ENA|K03455|K03455.1	2545	7350
ENA|K03455|K03455.1	2546	7355
ENA|K03455|K03455.1	2547	7326
ENA|K03455|K03455.1	2548	7289
ENA|K03455|K03455.1	2549	7305
ENA|K03455|K03455.1	2550	7323
ENA|K03455|K03455.1	2551	7316
ENA|K03455|K03455.1	2552	7180
ENA|K03455|K03455.1	2553	7191
ENA|K03455|K03455.1	2554	7221
ENA|K03455|K03455.1	2555	7288
ENA|K03455|K03455.1	2556	7276
ENA|K03455|K03455.1	2557	7303
ENA|K03455|K03455.1	2558	7301
ENA|K03455|K03455.1	2559	7277
ENA|K03455|K03455.1	2560	7291
ENA|K03455|K03455.1	2561	7296
ENA|K03455|K03455.1	2562	7319
ENA|K03455|K03455.1	2563	7277
ENA|K03455|K03455.1	2564	7285
ENA|K03455|K03455.1	2565	7315
ENA|K03455|K03455.1	2566	7238
ENA|K03455|K03455.1	2567	7273
ENA|K03455|K03455.1	2568	7303
ENA|K03455|K03455.1	2569	7309
ENA|K03455|K03455.1	2570	7203
ENA|K03455|K03455.1	2571	7281
ENA|K03455|K03455.1	2572	7173
ENA|K03455|K03455.1	2573	7194
ENA|K03455|K03455.1	2574	7219
ENA|K03455|K03455.1	2575	7193
ENA|K03455|K03455.1	2576	7206
ENA|K03455|K03455.1	2577	7227
ENA|K03455|K03455.1	2578	7337
ENA|K03455|K03455.1	2579	7344
ENA|K03455|K03455.1	2580	7281
ENA|K03455|K03455.1	2581	7356
ENA|K03455|K03455.1	2582	7274
ENA|K03455|K03455.1	2583	7336
ENA|K03455|K03455.1	2584	7334
ENA|K03455|K03455.1	2585	7305
ENA|K03455|K03455.1	2586	7307
ENA|K03455|K03455.1	2587	7328
ENA|K03455|K03455.1	2588	7343
ENA|K03455|K03455.1	2589	7346
ENA|K03455|K03455.1	2590	7338
ENA|K03455|K03455.1	2591	7345
ENA|K03455|K03455.1	2592	7335
ENA|K03455|K03455.1	2593	7365
ENA|K03455|K03455.1	2594	7363
ENA|K03455|K03455.1	2595	7349
ENA|K03455|K03455.1	2596	7358
ENA|K03455|K03455.1	2597	7324
ENA|K03455|K03455.1	2598	7361
ENA|K03455|K03455.1	2599	7328
ENA|K03455|K03455.1	2600	7314
ENA|K03455|K03455.1	2601	7276
ENA|K03455|K03455.1	2602	7363
ENA|K03455|K03455.1	2603	7344
ENA|K03455|K03455.1	2604	7304
ENA|K03455|K03455.1	2605	7346
ENA|K03455|K03455.1	2606	7347
ENA|K03455|K03455.1	2607	7362
ENA|K03455|K03455.1	2608	7319
ENA|K03455|K03455.1	2609	7301
ENA|K03455|K03455.1	2610	7309
ENA|K03455|K03455.1	2611	7254
ENA|K03455|K03455.1	2612	7237
ENA|K03455|K03455.1	2613	7324
ENA|K03455|K03455.1	2614	7366
ENA|K03455|K03455.1	2615	7366
ENA|K03455|K03455.1	2616	7351
ENA|K03455|K03455.1	2617	7050
ENA|K03455|K03455.1	2618	7058
ENA|K03455|K03455.1	2619	7115
ENA|K03455|K03455.1	2620	7257
ENA|K03455|K03455.1	2621	7342
ENA|K03455|K03455.1	2622	7342
ENA|K03455|K03455.1	2623	7345
ENA|K03455|K03455.1	2624	7337
ENA|K03455|K03455.1	2625	7335
ENA|K03455|K03455.1	2626	7347
ENA|K03455|K03455.1	2627	7348
ENA|K03455|K03455.1	2628	7342
ENA|K03455|K03455.1	2629	7345
ENA|K03455|K03455.1	2630	7262
ENA|K03455|K03455.1	2631	7318
ENA|K03455|K03455.1	2632	7322
ENA|K03455|K03455.1	2633	7325
ENA|K03455|K03455.1	2634	7327
ENA|K03455|K03455.1	2635	7326
ENA|K03455|K03455.1	2636	7331
ENA|K03455|K03455.1	2637	7322
ENA|K03455|K03455.1	2638	7330
ENA|K03455|K03455.1	2639	7336
ENA|K03455|K03455.1	2640	7311
ENA|K03455|K03455.1	2641	7325
ENA|K03455|K03455.1	2642	7325
ENA|K03455|K03455.1	2643	7316
ENA|K03455|K03455.1	2644	7329
ENA|K03455|K03455.1	2645	7327
ENA|K03455|K03455.1	2646	7310
ENA|K03455|K03455.1	2647	7303
ENA|K03455|K03455.1	2648	7300
ENA|K03455|K03455.1	2649	7321
ENA|K03455|K03455.1	2650	7324
ENA|K03455|K03455.1	2651	7317
ENA|K03455|K03455.1	2652	7329
ENA|K03455|K03455.1	2653	7326
ENA|K03455|K03455.1	2654	7311
ENA|K03455|K03455.1	2655	7314
ENA|K03455|K03455.1	2656	7307
ENA|K03455|K03455.1	2657	7321
ENA|K03455|K03455.1	2658	7317
ENA|K03455|K03455.1	2659	7331
ENA|K03455|K03455.1	2660	7336
ENA|K03455|K03455.1	2661	7254
ENA|K03455|K03455.1	2662	7347
ENA|K03455|K03455.1	2663	7343
ENA|K03455|K03455.1	2664	7347
ENA|K03455|K03455.1	2665	7345
ENA|K03455|K03455.1	2666	7238
ENA|K03455|K03455.1	2667	7352
ENA|K03455|K03455.1	2668	7317
ENA|K03455|K03455.1	2669	7347
ENA|K03455|K03455.1	2670	7353
ENA|K03455|K03455.1	2671	7320
ENA|K03455|K03455.1	2672	7344
ENA|K03455|K03455.1	2673	7355
ENA|K03455|K03455.1	2674	7334
ENA|K03455|K03455.1	2675	7295
ENA|K03455|K03455.1	2676	7197
ENA|K03455|K03455.1	2677	7026
ENA|K03455|K03455.1	2678	7143
ENA|K03455|K03455.1	2679	7240
ENA|K03455|K03455.1	2680	7266
ENA|K03455|K03455.1	2681	7260
ENA|K03455|K03455.1	2682	7256
ENA|K03455|K03455.1	2683	7250
ENA|K03455|K03455.1	2684	7167
ENA|K03455|K03455.1	2685	7243
ENA|K03455|K03455.1	2686	7143
ENA|K03455|K03455.1	2687	7217
ENA|K03455|K03455.1	2688	7182
ENA|K03455|K03455.1	2689	7148
ENA|K03455|K03455.1	2690	7133
ENA|K03455|K03455.1	2691	7106
ENA|K03455|K03455.1	2692	6928
ENA|K03455|K03455.1	2693	7024
ENA|K03455|K03455.1	2694	7040
ENA|K03455|K03455.1	2695	7047
ENA|K03455|K03455.1	2696	7065
ENA|K03455|K03455.1	2697	7124
ENA|K03455|K03455.1	2698	7111
ENA|K03455|K03455.1	2699	7105
ENA|K03455|K03455.1	2700	7087
ENA|K03455|K03455.1	2701	7088
ENA|K03455|K03455.1	2702	7105
ENA|K03455|K03455.1	2703	7017
ENA|K03455|K03455.1	2704	7074
ENA|K03455|K03455.1	2705	7096
ENA|K03455|K03455.1	2706	7135
ENA|K03455|K03455.1	2707	7138
ENA|K03455|K03455.1	2708	7096
ENA|K03455|K03455.1	2709	7132
ENA|K03455|K03455.1	2710	7125
ENA|K03455|K03455.1	2711	7125
ENA|K03455|K03455.1	2712	7116
ENA|K03455|K03455.1	2713	7081
ENA|K03455|K03455.1	2714	7148
ENA|K03455|K03455.1	2715	7155
ENA|K03455|K03455.1	2716	7092
ENA|K03455|K03455.1	2717	7112
ENA|K03455|K03455.1	2718	7097
ENA|K03455|K03455.1	2719	7171
ENA|K03455|K03455.1	2720	7151
ENA|K03455|K03455.1	2721	7149
ENA|K03455|K03455.1	2722	7115
ENA|K03455|K03455.1	2723	7132
ENA|K03455|K03455.1	2724	7176
ENA|K03455|K03455.1	2725	6892
ENA|K03455|K03455.1	2726	6853
ENA|K03455|K03455.1	2727	7054
ENA|K03455|K03455.1	2728	7104
ENA|K03455|K03455.1	2729	7127
ENA|K03455|K03455.1	2730	7074
ENA|K03455|K03455.1	2731	7008
ENA|K03455|K03455.1	2732	7131
ENA|K03455|K03455.1	2733	7133
ENA|K03455|K03455.1	2734	7065
ENA|K03455|K03455.1	2735	7020
ENA|K03455|K03455.1	2736	7025
ENA|K03455|K03455.1	2737	7097
ENA|K03455|K03455.1	2738	7118
ENA|K03455|K03455.1	2739	7125
ENA|K03455|K03455.1	2740	7121
ENA|K03455|K03455.1	2741	7075
ENA|K03455|K03455.1	2742	7083
ENA|K03455|K03455.1	2743	7109
ENA|K03455|K03455.1	2744	7114
ENA|K03455|K03455.1	2745	7110
ENA|K03455|K03455.1	2746	7055
ENA|K03455|K03455.1	2747	7041
ENA|K03455|K03455.1	2748	7063
ENA|K03455|K03455.1	2749	7044
ENA|K03455|K03455.1	2750	7021
ENA|K03455|K03455.1	2751	6949
ENA|K03455|K03455.1	2752	7124
ENA|K03455|K03455.1	2753	7125
ENA|K03455|K03455.1	2754	7100
ENA|K03455|K03455.1	2755	7115
ENA|K03455|K03455.1	2756	7091
ENA|K03455|K03455.1	2757	7123
ENA|K03455|K03455.1	2758	7125
ENA|K03455|K03455.1	2759	7116
ENA|K03455|K03455.1	2760	7121
ENA|K03455|K03455.1	2761	7015
ENA|K03455|K03455.1	2762	7111
ENA|K03455|K03455.1	2763	7100
ENA|K03455|K03455.1	2764	7115
ENA|K03455|K03455.1	2765	7103
ENA|K03455|K03455.1	2766	7096
ENA|K03455|K03455.1	2767	7121
ENA|K03455|K03455.1	2768	7117
ENA|K03455|K03455.1	2769	7114
ENA|K03455|K03455.1	2770	7086
ENA|K03455|K03455.1	2771	7084
ENA|K03455|K03455.1	2772	7113
ENA|K03455|K03455.1	2773	7111
ENA|K03455|K03455.1	2774	7115
ENA|K03455|K03455.1	2775	7112
ENA|K03455|K03455.1	2776	7094
ENA|K03455|K03455.1	2777	7106
ENA|K03455|K03455.1	2778	7088
ENA|K03455|K03455.1	2779	7104
ENA|K03455|K03455.1	2780	7099
ENA|K03455|K03455.1	2781	7090
ENA|K03455|K03455.1	2782	7078
ENA|K03455|K03455.1	2783	7085
ENA|K03455|K03455.1	2784	7127
ENA|K03455|K03455.1	2785	7069
ENA|K03455|K03455.1	2786	7130
ENA|K03455|K03455.1	2787	7097
ENA|K03455|K03455.1	2788	7115
ENA|K03455|K03455.1	2789	7136
ENA|K03455|K03455.1	2790	7133
ENA|K03455|K03455.1	2791	7137
ENA|K03455|K03455.1	2792	7136
ENA|K03455|K03455.1	2793	7079
ENA|K03455|K03455.1	2794	7086
ENA|K03455|K03455.1	2795	7095
ENA|K03455|K03455.1	2796	7009
ENA|K03455|K03455.1	2797	7125
ENA|K03455|K03455.1	2798	7009
ENA|K03455|K03455.1	2799	7107
ENA|K03455|K03455.1	2800	7139
ENA|K03455|K03455.1	2801	7105
ENA|K03455|K03455.1	2802	7173
ENA|K03455|K03455.1	2803	7169
ENA|K03455|K03455.1	2804	7172
ENA|K03455|K03455.1	2805	7139
ENA|K03455|K03455.1	2806	7034
ENA|K03455|K03455.1	2807	7162
ENA|K03455|K03455.1	2808	7128
ENA|K03455|K03455.1	2809	7153
ENA|K03455|K03455.1	2810	7116
ENA|K03455|K03455.1	2811	7084
ENA|K03455|K03455.1	2812	7104
ENA|K03455|K03455.1	2813	7105
ENA|K03455|K03455.1	2814	7107
ENA|K03455|K03455.1	2815	7113
ENA|K03455|K03455.1	2816	7052
ENA|K03455|K03455.1	2817	7177
ENA|K03455|K03455.1	2818	7087
ENA|K03455|K03455.1	2819	7085
ENA|K03455|K03455.1	2820	7170
ENA|K03455|K03455.1	2821	7162
ENA|K03455|K03455.1	2822	7090
ENA|K03455|K03455.1	2823	7131
ENA|K03455|K03455.1	2824	7173
ENA|K03455|K03455.1	2825	7172
ENA|K03455|K03455.1	2826	7082
ENA|K03455|K03455.1	2827	7171
ENA|K03455|K03455.1	2828	7129
ENA|K03455|K03455.1	2829	7125
ENA|K03455|K03455.1	2830	7163
ENA|K03455|K03455.1	2831	7187
ENA|K03455|K03455.1	2832	7171
ENA|K03455|K03455.1	2833	7106
ENA|K03455|K03455.1	2834	7055
ENA|K03455|K03455.1	2835	7173
ENA|K03455|K03455.1	2836	7179
ENA|K03455|K03455.1	2837	7193
ENA|K03455|K03455.1	2838	7153
ENA|K03455|K03455.1	2839	7204
ENA|K03455|K03455.1	2840	7176
ENA|K03455|K03455.1	2841	7184
ENA|K03455|K03455.1	2842	7174
ENA|K03455|K03455.1	2843	7166
ENA|K03455|K03455.1	2844	7186
ENA|K03455|K03455.1	2845	7094
ENA|K03455|K03455.1	2846	7201
ENA|K03455|K03455.1	2847	7205
ENA|K03455|K03455.1	2848	7175
ENA|K03455|K03455.1	2849	7213
ENA|K03455|K03455.1	2850	7225
ENA|K03455|K03455.1	2851	7224
ENA|K03455|K03455.1	2852	7212
ENA|K03455|K03455.1	2853	7163
ENA|K03455|K03455.1	2854	7087
ENA|K03455|K03455.1	2855	7146
ENA|K03455|K03455.1	2856	7140
ENA|K03455|K03455.1	2857	7147
ENA|K03455|K03455.1	2858	7145
ENA|K03455|K03455.1	2859	7124
ENA|K03455|K03455.1	2860	7151
ENA|K03455|K03455.1	2861	7139
ENA|K03455|K03455.1	2862	7157
ENA|K03455|K03455.1	2863	7178
ENA|K03455|K03455.1	2864	7147
ENA|K03455|K03455.1	2865	7176
ENA|K03455|K03455.1	2866	7199
ENA|K03455|K03455.1	2867	7200
ENA|K03455|K03455.1	2868	7195
ENA|K03455|K03455.1	2869	7189
ENA|K03455|K03455.1	2870	7072
ENA|K03455|K03455.1	2871	7119
ENA|K03455|K03455.1	2872	7143
ENA|K03455|K03455.1	2873	7179
ENA|K03455|K03455.1	2874	7165
ENA|K03455|K03455.1	2875	7158
ENA|K03455|K03455.1	2876	7184
ENA|K03455|K03455.1	2877	7181
ENA|K03455|K03455.1	2878	7159
ENA|K03455|K03455.1	2879	7151
ENA|K03455|K03455.1	2880	7111
ENA|K03455|K03455.1	2881	7131
ENA|K03455|K03455.1	2882	7187
ENA|K03455|K03455.1	2883	7207
ENA|K03455|K03455.1	2884	7210
ENA|K03455|K03455.1	2885	7143
ENA|K03455|K03455.1	2886	7137
ENA|K03455|K03455.1	2887	7179
ENA|K03455|K03455.1	2888	7186
ENA|K03455|K03455.1	2889	7190
ENA|K03455|K03455.1	2890	7168
ENA|K03455|K03455.1	2891	7184
ENA|K03455|K03455.1	2892	7192
ENA|K03455|K03455.1	2893	7187
ENA|K03455|K03455.1	2894	7199
ENA|K03455|K03455.1	2895	7182
ENA|K03455|K03455.1	2896	7192
ENA|K03455|K03455.1	2897	7187
ENA|K03455|K03455.1	2898	7178
ENA|K03455|K03455.1	2899	7170
ENA|K03455|K03455.1	2900	7127
ENA|K03455|K03455.1	2901	7142
ENA|K03455|K03455.1	2902	7134
ENA|K03455|K03455.1	2903	7138
ENA|K03455|K03455.1	2904	7202
ENA|K03455|K03455.1	2905	7191
ENA|K03455|K03455.1	2906	7183
