chromosome	coordinate	coverage
ENA|K03455|K03455.1	2166	7010
ENA|K03455|K03455.1	2167	7068
ENA|K03455|K03455.1	2168	7021
ENA|K03455|K03455.1	2169	6970
ENA|K03455|K03455.1	2170	6967
ENA|K03455|K03455.1	2171	6934
ENA|K03455|K03455.1	2172	7093
ENA|K03455|K03455.1	2173	6895
ENA|K03455|K03455.1	2174	6938
ENA|K03455|K03455.1	2175	7066
ENA|K03455|K03455.1	2176	7039
ENA|K03455|K03455.1	2177	7051
ENA|K03455|K03455.1	2178	7017
ENA|K03455|K03455.1	2179	7015
ENA|K03455|K03455.1	2180	7097
ENA|K03455|K03455.1	2181	7049
ENA|K03455|K03455.1	2182	7019
ENA|K03455|K03455.1	2183	7008
ENA|K03455|K03455.1	2184	6963
ENA|K03455|K03455.1	2185	7104
ENA|K03455|K03455.1	2186	7101
ENA|K03455|K03455.1	2187	7118
ENA|K03455|K03455.1	2188	7084
ENA|K03455|K03455.1	2189	6965
ENA|K03455|K03455.1	2190	7063
ENA|K03455|K03455.1	2191	7116
ENA|K03455|K03455.1	2192	7089
ENA|K03455|K03455.1	2193	7127
ENA|K03455|K03455.1	2194	7002
ENA|K03455|K03455.1	2195	7055
ENA|K03455|K03455.1	2196	7030
ENA|K03455|K03455.1	2197	7041
ENA|K03455|K03455.1	2198	7078
ENA|K03455|K03455.1	2199	7072
ENA|K03455|K03455.1	2200	7069
ENA|K03455|K03455.1	2201	7063
ENA|K03455|K03455.1	2202	6995
ENA|K03455|K03455.1	2203	7091
ENA|K03455|K03455.1	2204	7075
ENA|K03455|K03455.1	2205	7075
ENA|K03455|K03455.1	2206	7087
ENA|K03455|K03455.1	2207	7092
ENA|K03455|K03455.1	2208	7113
ENA|K03455|K03455.1	2209	7126
ENA|K03455|K03455.1	2210	7055
ENA|K03455|K03455.1	2211	7081
ENA|K03455|K03455.1	2212	7093
ENA|K03455|K03455.1	2213	7060
ENA|K03455|K03455.1	2214	7079
ENA|K03455|K03455.1	2215	7086
ENA|K03455|K03455.1	2216	7087
ENA|K03455|K03455.1	2217	7109
ENA|K03455|K03455.1	2218	7102
ENA|K03455|K03455.1	2219	7111
ENA|K03455|K03455.1	2220	7038
ENA|K03455|K03455.1	2221	7048
ENA|K03455|K03455.1	2222	6904
ENA|K03455|K03455.1	2223	6891
ENA|K03455|K03455.1	2224	6923
ENA|K03455|K03455.1	2225	6927
ENA|K03455|K03455.1	2226	7028
ENA|K03455|K03455.1	2227	7087
ENA|K03455|K03455.1	2228	7099
ENA|K03455|K03455.1	2229	7099
ENA|K03455|K03455.1	2230	7100
ENA|K03455|K03455.1	2231	7116
ENA|K03455|K03455.1	2232	7113
ENA|K03455|K03455.1	2233	7110
ENA|K03455|K03455.1	2234	7102
ENA|K03455|K03455.1	2235	7115
ENA|K03455|K03455.1	2236	7084
ENA|K03455|K03455.1	2237	7098
ENA|K03455|K03455.1	2238	7144
ENA|K03455|K03455.1	2239	7134
ENA|K03455|K03455.1	2240	7133
ENA|K03455|K03455.1	2241	7103
ENA|K03455|K03455.1	2242	6802
ENA|K03455|K03455.1	2243	7165
ENA|K03455|K03455.1	2244	7158
ENA|K03455|K03455.1	2245	7175
ENA|K03455|K03455.1	2246	7194
ENA|K03455|K03455.1	2247	7144
ENA|K03455|K03455.1	2248	7207
ENA|K03455|K03455.1	2249	7178
ENA|K03455|K03455.1	2250	7125
ENA|K03455|K03455.1	2251	7186
ENA|K03455|K03455.1	2252	7168
ENA|K03455|K03455.1	2253	7180
ENA|K03455|K03455.1	2254	7174
ENA|K03455|K03455.1	2255	7198
ENA|K03455|K03455.1	2256	7220
ENA|K03455|K03455.1	2257	7188
ENA|K03455|K03455.1	2258	7229
ENA|K03455|K03455.1	2259	7218
ENA|K03455|K03455.1	2260	7227
ENA|K03455|K03455.1	2261	7210
ENA|K03455|K03455.1	2262	7202
ENA|K03455|K03455.1	2263	7231
ENA|K03455|K03455.1	2264	7244
ENA|K03455|K03455.1	2265	7220
ENA|K03455|K03455.1	2266	7207
ENA|K03455|K03455.1	2267	7235
ENA|K03455|K03455.1	2268	7240
ENA|K03455|K03455.1	2269	7248
ENA|K03455|K03455.1	2270	7254
ENA|K03455|K03455.1	2271	7252
ENA|K03455|K03455.1	2272	7167
ENA|K03455|K03455.1	2273	7135
ENA|K03455|K03455.1	2274	7126
ENA|K03455|K03455.1	2275	7117
ENA|K03455|K03455.1	2276	7196
ENA|K03455|K03455.1	2277	7079
ENA|K03455|K03455.1	2278	6970
ENA|K03455|K03455.1	2279	7044
ENA|K03455|K03455.1	2280	7131
ENA|K03455|K03455.1	2281	7178
ENA|K03455|K03455.1	2282	7225
ENA|K03455|K03455.1	2283	7178
ENA|K03455|K03455.1	2284	7225
ENA|K03455|K03455.1	2285	7222
ENA|K03455|K03455.1	2286	7207
ENA|K03455|K03455.1	2287	7220
ENA|K03455|K03455.1	2288	7228
ENA|K03455|K03455.1	2289	7243
ENA|K03455|K03455.1	2290	7243
ENA|K03455|K03455.1	2291	7222
ENA|K03455|K03455.1	2292	7262
ENA|K03455|K03455.1	2293	7208
ENA|K03455|K03455.1	2294	6999
ENA|K03455|K03455.1	2295	7027
ENA|K03455|K03455.1	2296	7132
ENA|K03455|K03455.1	2297	6998
ENA|K03455|K03455.1	2298	6997
ENA|K03455|K03455.1	2299	6983
ENA|K03455|K03455.1	2300	6942
ENA|K03455|K03455.1	2301	6934
ENA|K03455|K03455.1	2302	7102
ENA|K03455|K03455.1	2303	7081
ENA|K03455|K03455.1	2304	7120
ENA|K03455|K03455.1	2305	7154
ENA|K03455|K03455.1	2306	7239
ENA|K03455|K03455.1	2307	7225
ENA|K03455|K03455.1	2308	7246
ENA|K03455|K03455.1	2309	7257
ENA|K03455|K03455.1	2310	7246
ENA|K03455|K03455.1	2311	7217
ENA|K03455|K03455.1	2312	7247
ENA|K03455|K03455.1	2313	7242
ENA|K03455|K03455.1	2314	7219
ENA|K03455|K03455.1	2315	7184
ENA|K03455|K03455.1	2316	7251
ENA|K03455|K03455.1	2317	7208
ENA|K03455|K03455.1	2318	7232
ENA|K03455|K03455.1	2319	7269
ENA|K03455|K03455.1	2320	7264
ENA|K03455|K03455.1	2321	7271
ENA|K03455|K03455.1	2322	7267
ENA|K03455|K03455.1	2323	7273
ENA|K03455|K03455.1	2324	7261
ENA|K03455|K03455.1	2325	7226
ENA|K03455|K03455.1	2326	7272
ENA|K03455|K03455.1	2327	7285
ENA|K03455|K03455.1	2328	7113
ENA|K03455|K03455.1	2329	7168
ENA|K03455|K03455.1	2330	7122
ENA|K03455|K03455.1	2331	7271
ENA|K03455|K03455.1	2332	7276
ENA|K03455|K03455.1	2333	7212
ENA|K03455|K03455.1	2334	7251
ENA|K03455|K03455.1	2335	7219
ENA|K03455|K03455.1	2336	7252
ENA|K03455|K03455.1	2337	7283
ENA|K03455|K03455.1	2338	7266
ENA|K03455|K03455.1	2339	7282
ENA|K03455|K03455.1	2340	7245
ENA|K03455|K03455.1	2341	7266
ENA|K03455|K03455.1	2342	7265
ENA|K03455|K03455.1	2343	7259
ENA|K03455|K03455.1	2344	7252
ENA|K03455|K03455.1	2345	7168
ENA|K03455|K03455.1	2346	7292
ENA|K03455|K03455.1	2347	7227
ENA|K03455|K03455.1	2348	7271
ENA|K03455|K03455.1	2349	7283
ENA|K03455|K03455.1	2350	7239
ENA|K03455|K03455.1	2351	7249
ENA|K03455|K03455.1	2352	7299
ENA|K03455|K03455.1	2353	7259
ENA|K03455|K03455.1	2354	7259
ENA|K03455|K03455.1	2355	7153
ENA|K03455|K03455.1	2356	7097
ENA|K03455|K03455.1	2357	6899
ENA|K03455|K03455.1	2358	7040
ENA|K03455|K03455.1	2359	7196
ENA|K03455|K03455.1	2360	7192
ENA|K03455|K03455.1	2361	7133
ENA|K03455|K03455.1	2362	7109
ENA|K03455|K03455.1	2363	7204
ENA|K03455|K03455.1	2364	7184
ENA|K03455|K03455.1	2365	7191
ENA|K03455|K03455.1	2366	7206
ENA|K03455|K03455.1	2367	7199
ENA|K03455|K03455.1	2368	7190
ENA|K03455|K03455.1	2369	7194
ENA|K03455|K03455.1	2370	7206
ENA|K03455|K03455.1	2371	7180
ENA|K03455|K03455.1	2372	7182
ENA|K03455|K03455.1	2373	7164
ENA|K03455|K03455.1	2374	7188
ENA|K03455|K03455.1	2375	7180
ENA|K03455|K03455.1	2376	7185
ENA|K03455|K03455.1	2377	7194
ENA|K03455|K03455.1	2378	7171
ENA|K03455|K03455.1	2379	7172
ENA|K03455|K03455.1	2380	7181
ENA|K03455|K03455.1	2381	7187
ENA|K03455|K03455.1	2382	7159
ENA|K03455|K03455.1	2383	7152
ENA|K03455|K03455.1	2384	7182
ENA|K03455|K03455.1	2385	7152
ENA|K03455|K03455.1	2386	7185
ENA|K03455|K03455.1	2387	7176
ENA|K03455|K03455.1	2388	7168
ENA|K03455|K03455.1	2389	7185
ENA|K03455|K03455.1	2390	7149
ENA|K03455|K03455.1	2391	7138
ENA|K03455|K03455.1	2392	7133
ENA|K03455|K03455.1	2393	7137
ENA|K03455|K03455.1	2394	7152
ENA|K03455|K03455.1	2395	7145
ENA|K03455|K03455.1	2396	7160
ENA|K03455|K03455.1	2397	7157
ENA|K03455|K03455.1	2398	7080
ENA|K03455|K03455.1	2399	6968
ENA|K03455|K03455.1	2400	7144
ENA|K03455|K03455.1	2401	7170
ENA|K03455|K03455.1	2402	7181
ENA|K03455|K03455.1	2403	7183
ENA|K03455|K03455.1	2404	7166
ENA|K03455|K03455.1	2405	7156
ENA|K03455|K03455.1	2406	7182
ENA|K03455|K03455.1	2407	7121
ENA|K03455|K03455.1	2408	7089
ENA|K03455|K03455.1	2409	7110
ENA|K03455|K03455.1	2410	7174
ENA|K03455|K03455.1	2411	7122
ENA|K03455|K03455.1	2412	7147
ENA|K03455|K03455.1	2413	7136
ENA|K03455|K03455.1	2414	7084
ENA|K03455|K03455.1	2415	7153
ENA|K03455|K03455.1	2416	7161
ENA|K03455|K03455.1	2417	7163
ENA|K03455|K03455.1	2418	7146
ENA|K03455|K03455.1	2419	7140
ENA|K03455|K03455.1	2420	7141
ENA|K03455|K03455.1	2421	7159
ENA|K03455|K03455.1	2422	7166
ENA|K03455|K03455.1	2423	7079
ENA|K03455|K03455.1	2424	7112
ENA|K03455|K03455.1	2425	6906
ENA|K03455|K03455.1	2426	7179
ENA|K03455|K03455.1	2427	7160
ENA|K03455|K03455.1	2428	7205
ENA|K03455|K03455.1	2429	7204
ENA|K03455|K03455.1	2430	7187
ENA|K03455|K03455.1	2431	7144
ENA|K03455|K03455.1	2432	7158
ENA|K03455|K03455.1	2433	7163
ENA|K03455|K03455.1	2434	7047
ENA|K03455|K03455.1	2435	7193
ENA|K03455|K03455.1	2436	7114
ENA|K03455|K03455.1	2437	7161
ENA|K03455|K03455.1	2438	7201
ENA|K03455|K03455.1	2439	6841
ENA|K03455|K03455.1	2440	6912
ENA|K03455|K03455.1	2441	7263
ENA|K03455|K03455.1	2442	7265
ENA|K03455|K03455.1	2443	7272
ENA|K03455|K03455.1	2444	7148
ENA|K03455|K03455.1	2445	7264
ENA|K03455|K03455.1	2446	7249
ENA|K03455|K03455.1	2447	7285
ENA|K03455|K03455.1	2448	7276
ENA|K03455|K03455.1	2449	7269
ENA|K03455|K03455.1	2450	7274
ENA|K03455|K03455.1	2451	7172
ENA|K03455|K03455.1	2452	7330
ENA|K03455|K03455.1	2453	7245
ENA|K03455|K03455.1	2454	7240
ENA|K03455|K03455.1	2455	7270
ENA|K03455|K03455.1	2456	7274
ENA|K03455|K03455.1	2457	7312
ENA|K03455|K03455.1	2458	7273
ENA|K03455|K03455.1	2459	7300
ENA|K03455|K03455.1	2460	7317
ENA|K03455|K03455.1	2461	7350
ENA|K03455|K03455.1	2462	7342
ENA|K03455|K03455.1	2463	7346
ENA|K03455|K03455.1	2464	7314
ENA|K03455|K03455.1	2465	7277
ENA|K03455|K03455.1	2466	7337
ENA|K03455|K03455.1	2467	7335
ENA|K03455|K03455.1	2468	7346
ENA|K03455|K03455.1	2469	7354
ENA|K03455|K03455.1	2470	7347
ENA|K03455|K03455.1	2471	7261
ENA|K03455|K03455.1	2472	6878
ENA|K03455|K03455.1	2473	6973
ENA|K03455|K03455.1	2474	6943
ENA|K03455|K03455.1	2475	7397
ENA|K03455|K03455.1	2476	7398
ENA|K03455|K03455.1	2477	7377
ENA|K03455|K03455.1	2478	7372
ENA|K03455|K03455.1	2479	7397
ENA|K03455|K03455.1	2480	7430
ENA|K03455|K03455.1	2481	7437
ENA|K03455|K03455.1	2482	7422
ENA|K03455|K03455.1	2483	7352
ENA|K03455|K03455.1	2484	7329
ENA|K03455|K03455.1	2485	7444
ENA|K03455|K03455.1	2486	7472
ENA|K03455|K03455.1	2487	7483
ENA|K03455|K03455.1	2488	7385
ENA|K03455|K03455.1	2489	7389
ENA|K03455|K03455.1	2490	7492
ENA|K03455|K03455.1	2491	7484
ENA|K03455|K03455.1	2492	7494
ENA|K03455|K03455.1	2493	7331
ENA|K03455|K03455.1	2494	7201
ENA|K03455|K03455.1	2495	7244
ENA|K03455|K03455.1	2496	7344
ENA|K03455|K03455.1	2497	7351
ENA|K03455|K03455.1	2498	7437
ENA|K03455|K03455.1	2499	7457
ENA|K03455|K03455.1	2500	7476
ENA|K03455|K03455.1	2501	7445
ENA|K03455|K03455.1	2502	7424
ENA|K03455|K03455.1	2503	7470
ENA|K03455|K03455.1	2504	7452
ENA|K03455|K03455.1	2505	7467
ENA|K03455|K03455.1	2506	7464
ENA|K03455|K03455.1	2507	7455
ENA|K03455|K03455.1	2508	7472
ENA|K03455|K03455.1	2509	7446
ENA|K03455|K03455.1	2510	7464
ENA|K03455|K03455.1	2511	7458
ENA|K03455|K03455.1	2512	7464
ENA|K03455|K03455.1	2513	7427
ENA|K03455|K03455.1	2514	7446
ENA|K03455|K03455.1	2515	7462
ENA|K03455|K03455.1	2516	7452
ENA|K03455|K03455.1	2517	7444
ENA|K03455|K03455.1	2518	7420
ENA|K03455|K03455.1	2519	7463
ENA|K03455|K03455.1	2520	7462
ENA|K03455|K03455.1	2521	7459
ENA|K03455|K03455.1	2522	7463
ENA|K03455|K03455.1	2523	7451
ENA|K03455|K03455.1	2524	7459
ENA|K03455|K03455.1	2525	7445
ENA|K03455|K03455.1	2526	7451
ENA|K03455|K03455.1	2527	7436
ENA|K03455|K03455.1	2528	7455
ENA|K03455|K03455.1	2529	7463
ENA|K03455|K03455.1	2530	7434
ENA|K03455|K03455.1	2531	7413
ENA|K03455|K03455.1	2532	7456
ENA|K03455|K03455.1	2533	7438
ENA|K03455|K03455.1	2534	7453
ENA|K03455|K03455.1	2535	7446
ENA|K03455|K03455.1	2536	7444
ENA|K03455|K03455.1	2537	7422
ENA|K03455|K03455.1	2538	7458
ENA|K03455|K03455.1	2539	7442
ENA|K03455|K03455.1	2540	7427
ENA|K03455|K03455.1	2541	7443
ENA|K03455|K03455.1	2542	7401
ENA|K03455|K03455.1	2543	7433
ENA|K03455|K03455.1	2544	7437
ENA|K03455|K03455.1	2545	7408
ENA|K03455|K03455.1	2546	7414
ENA|K03455|K03455.1	2547	7396
ENA|K03455|K03455.1	2548	7346
ENA|K03455|K03455.1	2549	7361
ENA|K03455|K03455.1	2550	7380
ENA|K03455|K03455.1	2551	7368
ENA|K03455|K03455.1	2552	7232
ENA|K03455|K03455.1	2553	7245
ENA|K03455|K03455.1	2554	7284
ENA|K03455|K03455.1	2555	7348
ENA|K03455|K03455.1	2556	7332
ENA|K03455|K03455.1	2557	7360
ENA|K03455|K03455.1	2558	7345
ENA|K03455|K03455.1	2559	7354
ENA|K03455|K03455.1	2560	7343
ENA|K03455|K03455.1	2561	7354
ENA|K03455|K03455.1	2562	7376
ENA|K03455|K03455.1	2563	7336
ENA|K03455|K03455.1	2564	7344
ENA|K03455|K03455.1	2565	7371
ENA|K03455|K03455.1	2566	7293
ENA|K03455|K03455.1	2567	7338
ENA|K03455|K03455.1	2568	7380
ENA|K03455|K03455.1	2569	7358
ENA|K03455|K03455.1	2570	7271
ENA|K03455|K03455.1	2571	7316
ENA|K03455|K03455.1	2572	7215
ENA|K03455|K03455.1	2573	7249
ENA|K03455|K03455.1	2574	7280
ENA|K03455|K03455.1	2575	7272
ENA|K03455|K03455.1	2576	7304
ENA|K03455|K03455.1	2577	7329
ENA|K03455|K03455.1	2578	7366
ENA|K03455|K03455.1	2579	7369
ENA|K03455|K03455.1	2580	7302
ENA|K03455|K03455.1	2581	7380
ENA|K03455|K03455.1	2582	7311
ENA|K03455|K03455.1	2583	7362
ENA|K03455|K03455.1	2584	7361
ENA|K03455|K03455.1	2585	7337
ENA|K03455|K03455.1	2586	7344
ENA|K03455|K03455.1	2587	7359
ENA|K03455|K03455.1	2588	7367
ENA|K03455|K03455.1	2589	7370
ENA|K03455|K03455.1	2590	7362
ENA|K03455|K03455.1	2591	7369
ENA|K03455|K03455.1	2592	7363
ENA|K03455|K03455.1	2593	7390
ENA|K03455|K03455.1	2594	7385
ENA|K03455|K03455.1	2595	7372
ENA|K03455|K03455.1	2596	7383
ENA|K03455|K03455.1	2597	7343
ENA|K03455|K03455.1	2598	7387
ENA|K03455|K03455.1	2599	7354
ENA|K03455|K03455.1	2600	7338
ENA|K03455|K03455.1	2601	7287
ENA|K03455|K03455.1	2602	7388
ENA|K03455|K03455.1	2603	7369
ENA|K03455|K03455.1	2604	7332
ENA|K03455|K03455.1	2605	7373
ENA|K03455|K03455.1	2606	7386
ENA|K03455|K03455.1	2607	7388
ENA|K03455|K03455.1	2608	7341
ENA|K03455|K03455.1	2609	7316
ENA|K03455|K03455.1	2610	7323
ENA|K03455|K03455.1	2611	7264
ENA|K03455|K03455.1	2612	7253
ENA|K03455|K03455.1	2613	7384
ENA|K03455|K03455.1	2614	7398
ENA|K03455|K03455.1	2615	7398
ENA|K03455|K03455.1	2616	7385
ENA|K03455|K03455.1	2617	7092
ENA|K03455|K03455.1	2618	7105
ENA|K03455|K03455.1	2619	7173
ENA|K03455|K03455.1	2620	7334
ENA|K03455|K03455.1	2621	7359
ENA|K03455|K03455.1	2622	7361
ENA|K03455|K03455.1	2623	7368
ENA|K03455|K03455.1	2624	7355
ENA|K03455|K03455.1	2625	7355
ENA|K03455|K03455.1	2626	7367
ENA|K03455|K03455.1	2627	7368
ENA|K03455|K03455.1	2628	7362
ENA|K03455|K03455.1	2629	7364
ENA|K03455|K03455.1	2630	7294
ENA|K03455|K03455.1	2631	7353
ENA|K03455|K03455.1	2632	7351
ENA|K03455|K03455.1	2633	7355
ENA|K03455|K03455.1	2634	7353
ENA|K03455|K03455.1	2635	7344
ENA|K03455|K03455.1	2636	7356
ENA|K03455|K03455.1	2637	7348
ENA|K03455|K03455.1	2638	7360
ENA|K03455|K03455.1	2639	7364
ENA|K03455|K03455.1	2640	7317
ENA|K03455|K03455.1	2641	7351
ENA|K03455|K03455.1	2642	7351
ENA|K03455|K03455.1	2643	7341
ENA|K03455|K03455.1	2644	7356
ENA|K03455|K03455.1	2645	7354
ENA|K03455|K03455.1	2646	7338
ENA|K03455|K03455.1	2647	7335
ENA|K03455|K03455.1	2648	7339
ENA|K03455|K03455.1	2649	7351
ENA|K03455|K03455.1	2650	7354
ENA|K03455|K03455.1	2651	7354
ENA|K03455|K03455.1	2652	7356
ENA|K03455|K03455.1	2653	7353
ENA|K03455|K03455.1	2654	7346
ENA|K03455|K03455.1	2655	7347
ENA|K03455|K03455.1	2656	7332
ENA|K03455|K03455.1	2657	7351
ENA|K03455|K03455.1	2658	7351
ENA|K03455|K03455.1	2659	7357
ENA|K03455|K03455.1	2660	7360
ENA|K03455|K03455.1	2661	7277
ENA|K03455|K03455.1	2662	7374
ENA|K03455|K03455.1	2663	7367
ENA|K03455|K03455.1	2664	7374
ENA|K03455|K03455.1	2665	7369
ENA|K03455|K03455.1	2666	7259
ENA|K03455|K03455.1	2667	7380
ENA|K03455|K03455.1	2668	7339
ENA|K03455|K03455.1	2669	7366
ENA|K03455|K03455.1	2670	7380
ENA|K03455|K03455.1	2671	7349
ENA|K03455|K03455.1	2672	7368
ENA|K03455|K03455.1	2673	7381
ENA|K03455|K03455.1	2674	7358
ENA|K03455|K03455.1	2675	7320
ENA|K03455|K03455.1	2676	7219
ENA|K03455|K03455.1	2677	7045
ENA|K03455|K03455.1	2678	7172
ENA|K03455|K03455.1	2679	7263
ENA|K03455|K03455.1	2680	7299
ENA|K03455|K03455.1	2681	7293
ENA|K03455|K03455.1	2682	7279
ENA|K03455|K03455.1	2683	7278
ENA|K03455|K03455.1	2684	7192
ENA|K03455|K03455.1	2685	7271
ENA|K03455|K03455.1	2686	7163
ENA|K03455|K03455.1	2687	7237
ENA|K03455|K03455.1	2688	7202
ENA|K03455|K03455.1	2689	7171
ENA|K03455|K03455.1	2690	7161
ENA|K03455|K03455.1	2691	7138
ENA|K03455|K03455.1	2692	6948
ENA|K03455|K03455.1	2693	7064
ENA|K03455|K03455.1	2694	7089
ENA|K03455|K03455.1	2695	7098
ENA|K03455|K03455.1	2696	7113
ENA|K03455|K03455.1	2697	7148
ENA|K03455|K03455.1	2698	7135
ENA|K03455|K03455.1	2699	7132
ENA|K03455|K03455.1	2700	7117
ENA|K03455|K03455.1	2701	7120
ENA|K03455|K03455.1	2702	7138
ENA|K03455|K03455.1	2703	7052
ENA|K03455|K03455.1	2704	7093
ENA|K03455|K03455.1	2705	7126
ENA|K03455|K03455.1	2706	7161
ENA|K03455|K03455.1	2707	7164
ENA|K03455|K03455.1	2708	7126
ENA|K03455|K03455.1	2709	7162
ENA|K03455|K03455.1	2710	7155
ENA|K03455|K03455.1	2711	7157
ENA|K03455|K03455.1	2712	7149
ENA|K03455|K03455.1	2713	7104
ENA|K03455|K03455.1	2714	7181
ENA|K03455|K03455.1	2715	7190
ENA|K03455|K03455.1	2716	7118
ENA|K03455|K03455.1	2717	7159
ENA|K03455|K03455.1	2718	7149
ENA|K03455|K03455.1	2719	7209
ENA|K03455|K03455.1	2720	7190
ENA|K03455|K03455.1	2721	7187
ENA|K03455|K03455.1	2722	7144
ENA|K03455|K03455.1	2723	7166
ENA|K03455|K03455.1	2724	7213
ENA|K03455|K03455.1	2725	6972
ENA|K03455|K03455.1	2726	6938
ENA|K03455|K03455.1	2727	7158
ENA|K03455|K03455.1	2728	7147
ENA|K03455|K03455.1	2729	7172
ENA|K03455|K03455.1	2730	7125
ENA|K03455|K03455.1	2731	7067
ENA|K03455|K03455.1	2732	7178
ENA|K03455|K03455.1	2733	7181
ENA|K03455|K03455.1	2734	7116
ENA|K03455|K03455.1	2735	7097
ENA|K03455|K03455.1	2736	7118
ENA|K03455|K03455.1	2737	7157
ENA|K03455|K03455.1	2738	7174
ENA|K03455|K03455.1	2739	7183
ENA|K03455|K03455.1	2740	7181
ENA|K03455|K03455.1	2741	7124
ENA|K03455|K03455.1	2742	7124
ENA|K03455|K03455.1	2743	7167
ENA|K03455|K03455.1	2744	7167
ENA|K03455|K03455.1	2745	7169
ENA|K03455|K03455.1	2746	7105
ENA|K03455|K03455.1	2747	7078
ENA|K03455|K03455.1	2748	7109
ENA|K03455|K03455.1	2749	7094
ENA|K03455|K03455.1	2750	7114
ENA|K03455|K03455.1	2751	7051
ENA|K03455|K03455.1	2752	7168
ENA|K03455|K03455.1	2753	7171
ENA|K03455|K03455.1	2754	7148
ENA|K03455|K03455.1	2755	7154
ENA|K03455|K03455.1	2756	7143
ENA|K03455|K03455.1	2757	7168
ENA|K03455|K03455.1	2758	7169
ENA|K03455|K03455.1	2759	7156
ENA|K03455|K03455.1	2760	7162
ENA|K03455|K03455.1	2761	7037
ENA|K03455|K03455.1	2762	7154
ENA|K03455|K03455.1	2763	7142
ENA|K03455|K03455.1	2764	7158
ENA|K03455|K03455.1	2765	7145
ENA|K03455|K03455.1	2766	7137
ENA|K03455|K03455.1	2767	7163
ENA|K03455|K03455.1	2768	7155
ENA|K03455|K03455.1	2769	7161
ENA|K03455|K03455.1	2770	7132
ENA|K03455|K03455.1	2771	7128
ENA|K03455|K03455.1	2772	7160
ENA|K03455|K03455.1	2773	7155
ENA|K03455|K03455.1	2774	7158
ENA|K03455|K03455.1	2775	7156
ENA|K03455|K03455.1	2776	7134
ENA|K03455|K03455.1	2777	7148
ENA|K03455|K03455.1	2778	7133
ENA|K03455|K03455.1	2779	7148
ENA|K03455|K03455.1	2780	7148
ENA|K03455|K03455.1	2781	7142
ENA|K03455|K03455.1	2782	7126
ENA|K03455|K03455.1	2783	7127
ENA|K03455|K03455.1	2784	7171
ENA|K03455|K03455.1	2785	7127
ENA|K03455|K03455.1	2786	7177
ENA|K03455|K03455.1	2787	7145
ENA|K03455|K03455.1	2788	7154
ENA|K03455|K03455.1	2789	7180
ENA|K03455|K03455.1	2790	7177
ENA|K03455|K03455.1	2791	7184
ENA|K03455|K03455.1	2792	7182
ENA|K03455|K03455.1	2793	7137
ENA|K03455|K03455.1	2794	7145
ENA|K03455|K03455.1	2795	7152
ENA|K03455|K03455.1	2796	7055
ENA|K03455|K03455.1	2797	7166
ENA|K03455|K03455.1	2798	7039
ENA|K03455|K03455.1	2799	7157
ENA|K03455|K03455.1	2800	7184
ENA|K03455|K03455.1	2801	7147
ENA|K03455|K03455.1	2802	7215
ENA|K03455|K03455.1	2803	7212
ENA|K03455|K03455.1	2804	7215
ENA|K03455|K03455.1	2805	7175
ENA|K03455|K03455.1	2806	7067
ENA|K03455|K03455.1	2807	7198
ENA|K03455|K03455.1	2808	7160
ENA|K03455|K03455.1	2809	7193
ENA|K03455|K03455.1	2810	7152
ENA|K03455|K03455.1	2811	7119
ENA|K03455|K03455.1	2812	7148
ENA|K03455|K03455.1	2813	7153
ENA|K03455|K03455.1	2814	7157
ENA|K03455|K03455.1	2815	7172
ENA|K03455|K03455.1	2816	7116
ENA|K03455|K03455.1	2817	7212
ENA|K03455|K03455.1	2818	7129
ENA|K03455|K03455.1	2819	7128
ENA|K03455|K03455.1	2820	7228
ENA|K03455|K03455.1	2821	7220
ENA|K03455|K03455.1	2822	7145
ENA|K03455|K03455.1	2823	7190
ENA|K03455|K03455.1	2824	7205
ENA|K03455|K03455.1	2825	7203
ENA|K03455|K03455.1	2826	7160
ENA|K03455|K03455.1	2827	7209
ENA|K03455|K03455.1	2828	7172
ENA|K03455|K03455.1	2829	7195
ENA|K03455|K03455.1	2830	7230
ENA|K03455|K03455.1	2831	7223
ENA|K03455|K03455.1	2832	7203
ENA|K03455|K03455.1	2833	7131
ENA|K03455|K03455.1	2834	7097
ENA|K03455|K03455.1	2835	7201
ENA|K03455|K03455.1	2836	7209
ENA|K03455|K03455.1	2837	7221
ENA|K03455|K03455.1	2838	7188
ENA|K03455|K03455.1	2839	7229
ENA|K03455|K03455.1	2840	7198
ENA|K03455|K03455.1	2841	7219
ENA|K03455|K03455.1	2842	7203
ENA|K03455|K03455.1	2843	7203
ENA|K03455|K03455.1	2844	7212
ENA|K03455|K03455.1	2845	7120
ENA|K03455|K03455.1	2846	7219
ENA|K03455|K03455.1	2847	7235
ENA|K03455|K03455.1	2848	7205
ENA|K03455|K03455.1	2849	7242
ENA|K03455|K03455.1	2850	7259
ENA|K03455|K03455.1	2851	7258
ENA|K03455|K03455.1	2852	7247
ENA|K03455|K03455.1	2853	7187
ENA|K03455|K03455.1	2854	7103
ENA|K03455|K03455.1	2855	7176
ENA|K03455|K03455.1	2856	7176
ENA|K03455|K03455.1	2857	7195
ENA|K03455|K03455.1	2858	7204
ENA|K03455|K03455.1	2859	7175
ENA|K03455|K03455.1	2860	7192
ENA|K03455|K03455.1	2861	7177
ENA|K03455|K03455.1	2862	7195
ENA|K03455|K03455.1	2863	7223
ENA|K03455|K03455.1	2864	7191
